category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,state,latitude,longitude,time
1,1.0,0.0,2,4,1295,479,16,13,45.5091,-122.6449,1577359958
1,1.0,2.0,2,5,890,479,141,9,43.0133,-88.2374,1577358715
1,1.0,1.0,2,5,687,479,91,16,32.8212,-96.7853,1577359298
1,1.0,0.0,2,4,1747,480,12,10,38.9348,-77.059,1577304907
1,1.0,1.0,2,4,710,480,55,22,33.5178,-112.0848,1577360034
1,1.0,2.0,2,4,1538,481,33,17,39.736,-104.9819,1577358448
1,1.0,3.0,2,4,1145,481,142,16,33.0476,-96.7467,1577015567
1,1.0,1.0,2,4,1014,481,21,16,30.3054,-97.7497,1577359571
1,1.0,1.0,2,4,711,482,30,18,36.1554,-115.1733,1577358655
1,1.0,2.0,2,4,1926,483,12,10,38.9074,-77.0494,1577358442
1,1.0,1.0,2,4,1595,483,143,5,34.1656,-118.3916,1577017034
1,1.0,3.0,2,4,875,483,55,22,33.5178,-112.0848,1577358412
1,1.0,1.0,2,4,675,484,34,36,39.1103,-94.702,1577358659
1,1.0,1.0,2,4,4200,485,5,5,37.7599,-122.4379,1577359175
1,1.0,2.0,2,4,895,485,16,13,45.5091,-122.6449,1577359999
1,1.0,1.0,2,4,1499,486,33,17,39.7726,-105.0491,1568745069
1,1.0,2.0,2,4,1350,486,144,5,32.6197,-117.0226,1577359240
1,1.0,1.0,2,4,1235,486,16,13,45.5091,-122.6449,1577358678
1,1.0,1.0,2,4,1093,486,3,3,41.8625,-87.6825,1577015601
1,1.0,2.0,2,4,1360,487,145,25,40.4993,-74.5214,1577358998
1,1.0,3.0,2,4,615,487,146,21,37.1892,-93.2908,1577359028
1,1.0,2.0,2,4,1610,488,12,10,38.9348,-77.059,1577305116
1,1.0,1.0,2,4,1570,488,12,10,38.9348,-77.059,1577305166
1,1.0,1.0,2,4,1275,488,16,13,45.5091,-122.6449,1577359186
1,1.0,2.0,2,4,1185,488,125,38,40.7061,-111.9048,1577358638
1,1.0,1.0,2,4,1069,488,61,12,28.5163,-81.3644,1577358425
1,1.0,2.0,2,4,895,488,147,9,43.0152,-89.4529,1577358720
1,1.0,1.0,2,4,1485,489,148,5,32.8479,-116.9881,1577015262
1,1.0,1.0,2,4,1427,489,149,5,33.9883,-118.0875,1568772991
1,1.0,2.0,2,4,1417,489,149,5,33.9883,-118.0875,1568772954
1,1.0,2.0,2,4,1061,489,91,16,32.8212,-96.7853,1577358441
1,1.0,1.0,2,5,1505,490,150,2,47.5988,-122.1507,1577358498
1,1.0,0.0,2,4,1500,490,19,5,34.0372,-118.2972,1577359926
1,1.0,2.0,2,4,1500,490,10,2,47.6869,-122.1896,1568774929
1,1.0,1.0,2,4,1250,490,107,20,41.4648,-81.6794,1577014872
1,1.0,0.0,2,4,1130,490,151,13,45.5221,-123.1071,1577360136
1,1.0,2.0,2,4,800,490,71,31,41.2562,-96.0404,1577359162
1,1.0,2.0,2,4,650,490,103,16,29.4624,-98.5253,1577359980
1,1.0,1.0,2,4,1365,491,152,25,40.8625,-74.0748,1568782597
1,1.0,2.0,2,4,1249,491,17,14,44.9855,-93.3023,1575638373
1,1.0,2.0,2,4,1215,491,16,13,45.5091,-122.6449,1577360003
1,1.0,1.0,2,4,869,491,21,16,30.3054,-97.7497,1577016866
1,1.0,2.0,2,4,1505,492,17,14,44.9855,-93.3023,1577358706
1,1.0,2.0,2,4,750,493,80,24,40.4448,-79.9725,1577015470
1,1.0,1.0,2,4,995,494,153,2,45.6558,-122.5888,1577017101
1,1.0,3.0,2,4,620,494,94,17,38.8503,-104.7586,1568770698
1,1.0,2.0,2,4,3600,495,5,5,37.7599,-122.4379,1577358518
1,1.0,2.0,2,4,1467,495,21,16,30.3054,-97.7497,1577016821
1,1.0,1.0,2,4,800,495,21,16,30.3054,-97.7497,1577016867
1,1.0,2.0,2,4,1375,496,17,14,44.9855,-93.3023,1577015732
1,1.0,1.0,2,5,1295,497,17,14,44.9855,-93.3023,1577360243
1,1.0,2.0,2,4,1188,497,154,1,35.2016,-80.8124,1577015443
1,1.0,2.0,2,4,1631,499,109,5,33.8056,-118.1696,1577358769
1,1.0,2.0,2,4,1310,499,16,13,45.5091,-122.6449,1577358681
1,1.0,2.0,2,4,817,499,4,4,35.1211,-89.9517,1577359102
1,1.0,2.0,2,5,799,499,11,9,43.1225,-89.2936,1577015723
1,1.0,1.0,2,4,2160,500,155,5,34.0939,-118.3801,1568760200
1,1.0,2.0,2,5,1995,500,29,5,33.852,-118.3759,1577360094
1,1.0,1.0,2,4,1885,500,19,5,34.0372,-118.2972,1575640803
1,1.0,1.0,2,4,1850,500,108,15,39.3191,-76.6126,1577015369
1,1.0,2.0,2,4,1700,500,12,10,38.9348,-77.059,1577305300
1,1.0,2.0,2,4,1695,500,156,5,37.7078,-122.1435,1577360076
1,1.0,1.0,2,4,1599,500,15,12,28.0076,-82.4792,1577358405
1,1.0,1.0,2,4,1599,500,157,5,32.7876,-117.1265,1577360082
1,1.0,2.0,2,4,1410,500,158,30,38.8488,-77.3296,1577358559
1,1.0,1.0,2,5,1395,500,3,3,41.8625,-87.6825,1577359304
1,1.0,1.0,2,4,1365,500,159,17,40.162,-105.1342,1577358607
1,1.0,1.0,2,4,1365,500,160,2,47.3851,-122.1882,1577358502
1,1.0,1.0,2,4,1300,500,161,13,42.1583,-122.6338,1577360202
1,1.0,2.0,2,4,1300,500,162,14,44.9405,-93.1027,1576666268
1,1.0,1.0,2,4,1295,500,157,5,32.7213,-117.1626,1577271595
1,1.0,1.0,2,4,1279,500,160,2,47.3907,-122.2626,1568774089
1,1.0,1.0,2,4,1195,500,163,5,38.5587,-121.432,1577360493
1,1.0,1.0,2,4,1119,500,61,12,28.5163,-81.3644,1577358540
1,1.0,1.0,2,4,1050,500,16,13,45.5091,-122.6449,1577359748
1,1.0,2.0,2,5,1025,500,164,17,40.4146,-104.7321,1577358605
1,1.0,1.0,2,4,999,500,61,12,28.5163,-81.3644,1577358399
1,1.0,3.0,2,4,956,500,165,14,44.9235,-93.4704,1577358703
1,1.0,1.0,2,5,950,500,11,9,43.0724,-89.4003,1577359333
1,1.0,1.0,2,5,950,500,166,16,29.8831,-97.945,1577015016
1,1.0,2.0,2,4,935,500,94,17,38.8562,-104.772,1577358635
1,1.0,1.0,2,4,925,500,125,38,40.7061,-111.9048,1577360042
1,1.0,0.0,2,4,895,500,108,15,39.3136,-76.6154,1576317915
1,1.0,1.0,2,4,890,500,77,34,32.5975,-85.4777,1577358943
1,1.0,1.0,2,5,875,500,167,13,45.3672,-122.6496,1576015193
1,1.0,2.0,2,4,849,500,168,27,42.2368,-83.6103,1577358401
1,1.0,1.0,2,4,840,500,169,16,33.0653,-97.0251,1577015667
1,1.0,2.0,2,5,829,500,170,9,43.1921,-89.2195,1577359291
1,1.0,2.0,2,4,820,500,171,12,28.6658,-81.3932,1577014900
1,1.0,1.0,2,5,819,500,172,16,32.7407,-97.3394,1577358419
1,1.0,3.0,2,4,800,500,173,1,35.6066,-77.3928,1577358989
1,1.0,1.0,2,4,800,500,174,13,44.8956,-122.5661,1577360277
1,1.0,1.0,2,4,800,500,175,39,33.5823,-84.5451,1576667759
1,1.0,1.0,2,4,799,500,102,26,35.471,-97.5299,1577360301
1,1.0,1.0,2,4,780,500,7,6,61.1723,-149.8414,1577358615
1,1.0,1.0,2,4,775,500,92,16,33.2572,-95.9291,1568767178
1,1.0,1.0,2,4,739,500,59,4,35.9695,-83.981,1577359158
1,1.0,1.0,2,4,736,500,91,16,32.8212,-96.7853,1577359316
1,1.0,1.0,2,4,729,500,91,16,32.8212,-96.7853,1577358575
1,1.0,1.0,2,4,725,500,23,9,43.0531,-87.9659,1577358712
1,1.0,1.0,2,5,700,500,176,40,42.877,-73.1898,1568774964
1,1.0,1.0,2,5,650,500,91,16,32.8212,-96.7853,1577358576
1,1.0,1.0,2,4,645,500,34,21,39.0744,-94.5521,1577015055
1,1.0,1.0,2,4,615,500,28,11,40.3613,-86.9005,1577358835
1,1.0,2.0,2,4,605,500,40,21,38.6274,-90.304,1577015455
1,1.0,1.0,2,4,600,500,8,7,42.5286,-92.4509,1577358974
1,1.0,4.0,2,4,575,500,146,21,37.1892,-93.2908,1577359031
1,1.0,1.0,2,4,560,500,68,16,29.9473,-95.3949,1577015332
1,1.0,3.0,2,4,555,500,146,21,37.1892,-93.2908,1577359027
1,1.0,4.0,2,4,495,500,88,34,33.5137,-86.7893,1577359094
1,1.0,2.0,2,4,495,500,34,21,39.0744,-94.5521,1577015050
1,2.0,1.0,2,4,475,500,177,24,40.5755,-79.7224,1568777310
1,1.0,2.0,2,4,2501,501,93,23,42.328,-71.071,1577358526
1,1.0,1.0,2,4,1405,501,11,9,43.0724,-89.4003,1576321716
1,1.0,1.0,2,4,1275,502,16,13,45.5091,-122.6449,1577359185
1,1.0,3.0,2,5,949,502,13,11,39.1471,-86.5136,1577359050
1,1.0,2.0,2,4,935,502,55,22,33.5178,-112.0848,1577358759
1,1.0,1.0,2,5,625,502,178,20,41.4814,-81.793,1568750451
1,1.0,2.0,2,4,2195,503,19,5,34.0372,-118.2972,1577360385
1,1.0,0.0,2,4,1675,503,12,10,38.9118,-77.0132,1577359249
1,1.0,1.0,2,5,2750,504,75,23,42.3739,-71.1155,1577358335
1,1.0,1.0,2,4,1260,504,146,30,38.7701,-77.2263,1577358553
1,1.0,2.0,2,4,889,504,179,16,33.1993,-97.1268,1577016862
1,1.0,2.0,2,4,795,504,173,41,34.8583,-82.3915,1577016992
1,1.0,1.0,2,4,785,504,7,6,61.1723,-149.8414,1577358617
1,1.0,1.0,2,4,680,504,68,16,29.7714,-95.4343,1577358282
1,1.0,1.0,2,4,540,504,68,16,29.7714,-95.4343,1577015331
1,1.0,0.0,2,4,1934,505,140,15,39.0004,-77.1051,1577305113
1,1.0,1.0,2,4,1626,505,180,25,40.8627,-73.987,1577359278
1,1.0,1.0,2,4,1375,505,181,23,42.4173,-71.684,1577359168
1,1.0,1.0,2,4,675,505,91,16,32.8212,-96.7853,1577015560
1,1.0,1.0,2,4,675,505,103,16,29.4672,-98.53,1576576695
1,1.0,1.0,2,5,674,505,68,16,29.7714,-95.4343,1577358384
1,1.0,2.0,2,4,1630,506,90,4,36.137,-86.783,1577358464
1,1.0,3.0,2,4,1297,507,21,16,30.3054,-97.7497,1577359479
1,1.0,1.0,2,4,850,507,182,19,41.5506,-72.0272,1577358921
1,1.0,1.0,2,5,822,507,183,16,33.5859,-101.8698,1577358922
1,1.0,1.0,2,4,2995,508,5,5,37.7599,-122.4379,1577015086
1,1.0,1.0,2,4,1350,508,16,13,45.5091,-122.6449,1577360278
1,1.0,1.0,2,4,1200,508,16,13,45.5091,-122.6449,1577359882
1,1.0,2.0,2,4,775,508,91,16,32.8212,-96.7853,1577015668
1,1.0,1.0,2,4,973,509,61,12,28.5163,-81.3644,1577359121
1,1.0,1.0,2,4,2050,510,2,2,47.616,-122.3275,1577360298
1,1.0,1.0,2,4,1450,510,16,13,45.5091,-122.6449,1577358681
1,1.0,1.0,2,4,1246,510,184,12,25.8886,-80.1902,1577358548
1,1.0,1.0,2,4,1239,510,61,12,28.5163,-81.3644,1577358300
1,1.0,3.0,2,4,1225,510,11,9,43.0724,-89.4003,1577015722
1,1.0,1.0,2,4,1125,510,23,9,43.0531,-87.9659,1577358712
1,1.0,3.0,2,4,839,510,61,12,28.5163,-81.3644,1577014896
1,1.0,1.0,2,4,770,510,103,16,29.4624,-98.5253,1577358673
1,1.0,1.0,2,4,602,510,105,16,32.275,-95.3017,1568769793
1,1.0,1.0,2,5,600,510,68,16,29.7714,-95.4343,1577358384
1,1.0,1.0,2,4,577,510,105,16,32.275,-95.3017,1568770104
1,1.0,1.0,2,4,577,510,105,16,32.275,-95.3017,1568770097
1,1.0,3.0,2,4,565,510,146,21,37.1892,-93.2908,1577359027
1,1.0,2.0,2,4,1755,511,48,25,40.7647,-74.2119,1568744683
1,1.0,1.0,2,4,1350,512,17,14,44.9855,-93.3023,1577017045
1,1.0,2.0,2,4,1050,512,6,2,48.7871,-122.4437,1577360095
1,1.0,1.0,2,5,994,512,185,32,30.4415,-91.1012,1577359152
1,1.0,1.0,2,4,902,512,21,16,30.3054,-97.7497,1577017086
1,1.0,1.0,2,5,840,512,13,11,39.1471,-86.5136,1577359052
1,1.0,1.0,2,4,1799,513,12,10,38.9118,-77.0132,1577359644
1,1.0,1.0,2,4,1575,513,186,5,35.2703,-120.6813,1575978386
1,1.0,1.0,2,4,1745,514,187,19,41.2318,-73.0586,1577359972
1,1.0,3.0,2,4,1300,514,188,23,42.7039,-71.1648,1577015152
1,1.0,3.0,2,4,1190,515,189,28,41.8752,-71.3787,1577014827
1,1.0,1.0,2,4,1155,515,3,3,41.8625,-87.6825,1576666438
1,1.0,2.0,2,4,1120,515,13,11,39.1471,-86.5136,1577359053
1,1.0,2.0,2,4,1000,515,190,17,39.9608,-104.8195,1577359948
1,1.0,1.0,2,4,820,515,91,16,32.9012,-96.7916,1568755092
1,1.0,1.0,2,4,694,515,68,16,29.7714,-95.4343,1577015334
1,1.0,3.0,2,4,555,515,146,21,37.1892,-93.2908,1577359023
1,1.0,3.0,2,4,550,515,146,21,37.1892,-93.2908,1577359031
1,1.0,4.0,2,5,545,515,146,21,37.1892,-93.2908,1577359032
1,1.0,3.0,2,4,545,515,146,21,37.1892,-93.2908,1577358625
1,1.0,3.0,2,4,1000,516,21,16,30.3054,-97.7497,1577017086
1,1.0,3.0,2,5,1352,517,191,17,39.5463,-104.8968,1577358483
1,1.0,1.0,2,4,1250,517,3,3,41.8625,-87.6825,1577359513
1,1.0,2.0,2,4,949,517,61,12,28.5163,-81.3644,1577358534
1,1.0,2.0,2,4,1600,518,21,16,30.3054,-97.7497,1577359699
1,1.0,1.0,2,4,1305,518,192,2,47.9338,-122.2052,1577358505
1,1.0,1.0,2,4,1060,518,91,16,32.8261,-96.7472,1568750634
1,1.0,1.0,2,4,849,518,103,16,29.4624,-98.5253,1577360366
1,1.0,1.0,2,4,599,518,100,16,32.7025,-97.1196,1577359308
1,1.0,1.0,2,4,2749,519,12,10,38.9118,-77.0132,1577358463
1,1.0,2.0,2,4,1009,519,61,12,28.5163,-81.3644,1577358398
1,1.0,1.0,2,4,991,519,127,39,33.8614,-84.5382,1568782674
1,1.0,2.0,2,4,565,519,68,16,29.7714,-95.4343,1577358805
1,1.0,0.0,2,4,1772,520,12,10,38.9348,-77.059,1577305218
1,1.0,2.0,2,4,1458,520,33,17,39.736,-104.9819,1577359190
1,1.0,1.0,2,4,880,520,94,17,38.8562,-104.772,1577360133
1,1.0,1.0,2,5,845,520,23,9,43.0531,-87.9659,1577015680
1,1.0,1.0,2,4,757,520,71,31,41.2562,-96.0404,1577358739
1,1.0,1.0,2,4,725,520,44,2,47.6794,-117.4018,1577359039
1,1.0,3.0,2,4,635,520,193,16,32.4418,-99.7494,1577358479
1,1.0,3.0,2,4,610,520,146,21,37.1892,-93.2908,1577359022
1,1.0,3.0,2,4,1182,521,23,9,43.0531,-87.9659,1577358714
1,1.0,2.0,2,4,1805,522,21,16,30.3054,-97.7497,1577359946
1,1.0,3.0,2,4,1802,522,194,23,42.2081,-70.9524,1577358525
1,1.0,3.0,2,4,1724,522,195,23,42.1666,-70.9511,1577015381
1,1.0,3.0,2,4,1085,522,153,2,45.6558,-122.5888,1577358677
1,1.0,1.0,2,4,999,522,196,24,40.3325,-75.1166,1577359575
1,1.0,1.0,2,4,805,522,103,16,29.4624,-98.5253,1577358363
1,1.0,3.0,2,4,555,522,146,21,37.1892,-93.2908,1577359023
1,1.0,4.0,2,4,1135,523,197,29,42.7527,-71.4854,1577359002
1,1.0,2.0,2,4,1121,524,91,16,32.829,-96.8458,1568757739
1,1.0,2.0,2,4,2195,525,157,5,32.7876,-117.1265,1577360200
1,1.0,1.0,2,4,1705,525,19,5,34.0628,-118.2754,1568757994
1,1.0,1.0,2,4,1705,525,19,5,34.0628,-118.2754,1568757952
1,1.0,1.0,2,4,1650,525,198,17,39.6041,-104.8594,1576667470
1,1.0,1.0,2,5,1370,525,3,3,41.8625,-87.6825,1577360154
1,1.0,1.0,2,4,1325,525,199,16,32.9631,-96.7212,1577360515
1,1.0,1.0,2,4,1250,525,137,39,33.7848,-84.3922,1575639316
1,1.0,1.0,2,4,1200,525,103,16,29.4624,-98.5253,1576667459
1,1.0,1.0,2,4,1175,525,200,36,38.9259,-94.6916,1576667414
1,1.0,0.0,2,4,1150,525,68,16,29.7506,-95.4788,1577358279
1,1.0,1.0,2,4,1125,525,16,13,45.5091,-122.6449,1576667536
1,1.0,1.0,2,4,1100,525,201,36,37.6836,-97.3369,1577017066
1,1.0,1.0,2,4,1066,525,202,19,41.3534,-72.0368,1568781206
1,1.0,1.0,2,4,1059,525,91,16,32.8212,-96.7853,1577358583
1,1.0,1.0,2,4,915,525,203,37,42.9112,-78.8171,1577359093
1,1.0,1.0,2,4,905,525,21,16,30.3054,-97.7497,1577016824
1,1.0,1.0,2,4,900,525,91,16,32.8212,-96.7853,1577359299
1,1.0,1.0,2,4,840,525,71,31,41.2562,-96.0404,1577360380
1,1.0,1.0,2,5,815,525,97,20,39.1679,-84.4933,1577014888
1,1.0,1.0,2,4,750,525,40,21,38.6274,-90.304,1575638462
1,1.0,1.0,2,4,745,525,204,21,38.816,-90.7054,1577358695
1,1.0,1.0,2,4,700,525,71,31,41.2562,-96.0404,1577359877
1,1.0,1.0,2,4,695,525,205,11,39.8597,-86.3822,1577358651
1,1.0,1.0,2,4,515,525,50,26,36.116,-95.9281,1577360444
1,1.0,0.0,2,4,2130,526,19,5,34.0372,-118.2972,1577358769
1,1.0,1.0,2,4,2117,526,93,23,42.328,-71.071,1577358525
1,1.0,2.0,2,4,1400,526,206,14,44.9776,-93.3594,1576666266
1,1.0,1.0,2,4,915,526,172,16,32.7407,-97.3394,1577358761
1,1.0,3.0,2,4,1085,527,103,16,29.4624,-98.5253,1577359466
1,1.0,1.0,2,4,1030,527,21,16,30.3054,-97.7497,1577359672
1,1.0,1.0,2,5,680,527,207,7,41.6251,-93.7375,1577359087
1,1.0,1.0,2,4,590,527,68,16,29.7714,-95.4343,1577359253
1,1.0,1.0,2,4,559,527,102,26,35.4595,-97.3973,1568782610
1,1.0,1.0,2,4,1055,528,103,16,29.4624,-98.5253,1577359647
1,1.0,1.0,2,4,990,528,208,25,39.9071,-75.0838,1568777909
1,1.0,3.0,2,4,895,528,209,33,46.8608,-96.8096,1577360039
1,1.0,1.0,2,4,698,528,68,16,29.7714,-95.4343,1577358386
1,1.0,1.0,2,4,3900,529,5,5,37.7599,-122.4379,1577014834
1,1.0,1.0,2,5,2050,530,128,5,34.1594,-118.2498,1577360261
1,1.0,1.0,2,4,1750,530,2,2,47.616,-122.3275,1575640590
1,1.0,0.0,2,4,1489,530,210,15,39.0017,-77.0353,1577305269
1,1.0,2.0,2,4,1425,530,17,14,44.9855,-93.3023,1576666269
1,1.0,1.0,2,4,1375,530,211,22,35.1825,-111.6031,1577358939
1,1.0,2.0,2,4,1350,530,17,14,44.9855,-93.3023,1576666261
1,1.0,2.0,2,4,1245,530,212,14,45.0201,-93.4623,1577358708
1,1.0,2.0,2,4,1195,530,213,19,41.4029,-73.4637,1577360268
1,1.0,1.0,2,4,1149,530,135,12,28.5964,-81.3237,1577358301
1,1.0,1.0,2,4,1105,530,214,16,31.8666,-102.3901,1577358474
1,1.0,1.0,2,4,640,530,215,7,41.5486,-90.5922,1577359114
1,1.0,3.0,2,4,800,531,216,33,46.8013,-100.7562,1577359937
1,1.0,1.0,2,4,775,531,40,21,38.6274,-90.304,1577359281
1,1.0,3.0,2,4,1095,532,217,9,43.1472,-88.1182,1576666472
1,1.0,2.0,2,4,2100,533,100,30,38.8738,-77.1055,1577358561
1,1.0,1.0,2,4,1295,533,16,13,45.5091,-122.6449,1577358683
1,1.0,2.0,2,4,1035,533,218,30,37.53,-77.477,1577358639
1,1.0,1.0,2,4,1416,534,146,25,40.6999,-74.3233,1568771917
1,1.0,2.0,2,4,1252,534,219,13,45.4305,-122.7798,1577358682
1,1.0,1.0,2,5,920,534,131,11,40.4969,-86.9659,1577358848
1,1.0,1.0,2,4,815,534,103,16,29.4624,-98.5253,1576323338
1,1.0,1.0,2,5,2775,535,75,23,42.3739,-71.1155,1577358525
1,1.0,2.0,2,4,2150,535,100,30,38.8738,-77.1055,1577358561
1,1.0,1.0,2,4,1119,535,3,3,41.8625,-87.6825,1577358589
1,1.0,2.0,2,4,969,535,220,17,39.6169,-104.919,1577358686
1,1.0,1.0,2,4,750,535,221,42,35.1038,-106.611,1577359724
1,1.0,1.0,2,5,660,535,222,20,41.4712,-81.5155,1568753465
1,1.0,2.0,2,4,2435,536,223,23,42.3787,-71.0159,1577358524
1,1.0,3.0,2,4,1405,536,206,14,44.9776,-93.3594,1577358705
1,1.0,1.0,2,4,1295,536,224,15,39.1474,-77.2032,1577359234
1,1.0,2.0,2,4,1290,536,13,14,44.8338,-93.3197,1577358709
1,1.0,1.0,2,5,1275,536,2,2,47.616,-122.3275,1577360012
1,1.0,2.0,2,4,930,536,188,36,38.9571,-95.2657,1576667872
1,1.0,1.0,2,4,785,536,68,16,29.7714,-95.4343,1577358271
1,1.0,1.0,2,4,400,536,225,16,29.9142,-93.9383,1577359004
1,1.0,1.0,2,4,1450,537,157,5,32.7876,-117.1265,1577015261
1,1.0,1.0,2,4,1395,537,17,14,44.9855,-93.3023,1576323397
1,1.0,1.0,2,4,1195,537,226,39,33.7416,-84.2614,1577017148
1,1.0,1.0,2,4,3800,538,5,5,37.7599,-122.4379,1577359538
1,1.0,1.0,2,4,1500,538,33,17,39.736,-104.9819,1577359690
1,1.0,1.0,2,4,1250,538,16,13,45.5091,-122.6449,1577359880
1,1.0,3.0,2,4,989,538,135,12,28.5964,-81.3237,1577358405
1,1.0,1.0,2,4,819,539,61,12,28.5163,-81.3644,1577358406
1,1.0,1.0,2,4,535,539,68,16,29.7714,-95.4343,1577358274
1,1.0,1.0,2,4,1795,540,157,5,32.7876,-117.1265,1577359914
1,1.0,1.0,2,4,1615,540,10,2,47.7046,-122.1989,1577358504
1,1.0,1.0,2,4,1600,540,108,15,39.3191,-76.6126,1577358789
1,1.0,2.0,2,4,1450,540,17,14,44.9855,-93.3023,1577015710
1,1.0,1.0,2,6,1400,540,162,14,44.9405,-93.1027,1576666259
1,1.0,1.0,2,4,1399,540,15,12,28.0076,-82.4792,1577358537
1,1.0,2.0,2,4,1250,540,162,14,44.9405,-93.1027,1576666269
1,1.0,1.0,2,4,1200,540,227,1,35.823,-78.6438,1577358299
1,1.0,2.0,2,4,1161,540,228,14,44.8653,-93.4749,1577358709
1,1.0,2.0,2,4,1111,540,17,14,44.9855,-93.3023,1577358703
1,1.0,1.0,2,4,1099,540,61,12,28.5163,-81.3644,1577358539
1,1.0,1.0,2,4,920,540,7,6,61.1723,-149.8414,1577359000
1,1.0,2.0,2,4,835,540,229,16,32.8255,-97.1039,1568779268
1,1.0,1.0,2,4,805,540,13,11,39.1471,-86.5136,1577358950
1,1.0,1.0,2,4,720,540,230,27,42.9497,-85.6417,1577358747
1,1.0,1.0,2,5,650,540,40,21,38.6274,-90.304,1576666486
1,1.0,1.0,2,4,620,540,231,26,35.2399,-97.4552,1577358395
1,1.0,1.0,2,4,609,540,232,9,42.5589,-89.0873,1577358947
1,1.0,1.0,2,4,599,540,131,11,40.4969,-86.9659,1577358837
1,1.0,1.0,2,4,3395,541,5,5,37.7599,-122.4379,1577015151
1,1.0,2.0,2,4,1276,541,17,14,44.9855,-93.3023,1577015492
1,1.0,1.0,2,5,2195,542,29,5,33.852,-118.3759,1577360355
1,1.0,2.0,2,4,825,542,71,31,41.2562,-96.0404,1577359166
1,1.0,1.0,2,4,772,542,233,43,43.6046,-116.2475,1577358633
1,1.0,1.0,2,4,550,542,183,16,33.56,-101.8904,1577016962
1,1.0,1.0,2,4,922,543,234,16,29.5917,-95.5978,1577358265
1,1.0,1.0,2,4,745,543,34,21,39.0744,-94.5521,1577015086
1,1.0,1.0,2,4,940,544,235,6,61.3186,-149.5355,1577358620
1,1.0,1.0,2,4,899,544,179,16,33.1993,-97.1268,1577016861
1,1.0,1.0,2,4,754,544,236,31,40.8062,-96.6778,1577358927
1,1.0,1.0,2,4,665,544,105,16,32.275,-95.3017,1568769698
1,1.0,1.0,2,4,1965,545,12,10,38.9348,-77.059,1577304978
1,1.0,2.0,2,5,1576,545,3,3,41.8625,-87.6825,1577358593
1,1.0,1.0,2,4,1505,545,3,3,41.8625,-87.6825,1576666253
1,1.0,1.0,2,4,1475,545,42,24,40.0054,-75.1415,1577360000
1,1.0,3.0,2,4,1310,545,91,16,32.8212,-96.7853,1577358444
1,1.0,3.0,2,4,1050,545,102,26,35.471,-97.5299,1577358641
1,1.0,1.0,2,4,1025,545,125,38,40.7061,-111.9048,1577360185
1,1.0,1.0,2,4,835,545,71,31,41.2562,-96.0404,1577360408
1,1.0,2.0,2,4,2265,546,19,5,34.1056,-118.3668,1568755889
1,1.0,1.0,2,4,1565,546,237,5,34.1175,-117.7702,1577360075
1,1.0,2.0,2,4,1495,546,238,39,34.0648,-84.0849,1568770466
1,1.0,2.0,2,4,1490,546,239,14,44.9368,-93.3605,1577358710
1,1.0,2.0,2,4,1316,546,126,30,38.8115,-77.1257,1577358438
1,1.0,2.0,2,4,1261,546,220,17,39.6169,-104.919,1577358485
1,1.0,1.0,2,4,895,546,240,12,28.279,-81.4156,1577014896
1,1.0,1.0,2,4,625,546,68,16,29.7714,-95.4343,1577015337
1,1.0,1.0,2,4,1216,547,3,3,41.8625,-87.6825,1577358592
1,1.0,1.0,2,4,850,547,241,14,46.8901,-96.7447,1577016838
1,1.0,2.0,2,4,1595,548,137,39,33.7848,-84.3922,1577358398
1,1.0,0.0,2,4,1309,548,68,16,29.7714,-95.4343,1577358258
1,1.0,0.0,2,4,1189,548,68,16,29.7714,-95.4343,1577358261
1,1.0,1.0,2,4,1065,548,55,22,33.5178,-112.0848,1577359947
1,1.0,1.0,2,5,935,548,7,6,61.1723,-149.8414,1577359001
1,1.0,1.0,2,4,4200,549,5,5,37.7599,-122.4379,1577359210
1,1.0,1.0,2,4,1617,549,242,2,47.6829,-122.1209,1568778593
1,1.0,1.0,2,5,2075,550,243,5,33.866,-118.3958,1577360065
1,1.0,1.0,2,4,1899,550,244,5,37.6541,-122.0735,1577359930
1,1.0,1.0,2,5,1895,550,29,5,33.852,-118.3759,1577360355
1,1.0,0.0,2,4,1820,550,12,10,38.9348,-77.059,1577305097
1,1.0,1.0,2,4,1700,550,2,2,47.616,-122.3275,1577017158
1,1.0,1.0,2,4,1599,550,15,12,28.0076,-82.4792,1577358536
1,1.0,2.0,2,4,1420,550,17,14,44.9855,-93.3023,1577015726
1,1.0,2.0,2,4,1400,550,17,14,44.9855,-93.3023,1576666271
1,1.0,1.0,2,4,1385,550,157,5,32.7876,-117.1265,1577360357
1,1.0,0.0,2,5,1332,550,140,15,39.0004,-77.1051,1577305107
1,1.0,1.0,2,5,1320,550,106,3,42.0454,-87.6964,1577358594
1,1.0,1.0,2,4,1165,550,91,16,32.8212,-96.7853,1577358585
1,1.0,1.0,2,4,1100,550,25,18,39.5197,-119.8342,1575638945
1,1.0,1.0,2,4,1100,550,91,16,32.8472,-96.827,1568749180
1,1.0,1.0,2,4,1055,550,112,12,27.7873,-82.6772,1577358312
1,1.0,2.0,2,4,1020,550,34,21,39.0744,-94.5521,1577015075
1,1.0,1.0,2,4,995,550,137,39,33.7848,-84.3922,1577360393
1,1.0,1.0,2,4,985,550,15,12,28.0076,-82.4792,1577015249
1,1.0,1.0,2,4,979,550,245,24,39.9173,-75.3005,1577360239
